"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD020","PD030","PD050","PD060","PD070","PD080","PD090","PW010","PW020","PW030","PW040","PW050","PW060","PW070","PW080","PW090","PW100","PW110","PW120","PW130","PW140","PW150","PW160","PW170","PW180","PW190","PW200","PW210","PW220","PX010","PX020","PX030","PX040","PX050","PX200"
"2013","LT",402131,253.663943990665,"NA","2","2013","30","4",1977,"1","2","2","LT","2","NA","5","3","NA","2","2","1","NA","6","NA","NA","a","NA","NA","NA","2","NA","NA","NA","NA","1","1","3","2","NA","2","1",1,1,0,0,0,1741,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","2","1","1","10","NA","5","NA","NA","4","3","3","1","NA","NA","3","7","5","3","9","1","1","6","3","NA","3","3.4528",35,40213,"1","6","571.41145"
"2013","LT",402201,253.663943990665,"NA","2","2013","13","4",1932,"1","4","1","LT","2","NA","1","7","NA","1","NA","NA","3","9","NA","NA","NA","NA","1","1","2","NA","NA","NA","NA","5","2","3","2","NA","2","NA",1,1,0,0,0,2354,1,0,0,0,0,3394,0,0,0,0,1,"1","1","1","3","2","3","1","5","9","3","0","NA","3","4","NA","2","NA","2","10","7","6","5","10","1","1","7","8","7","2","3.4528",80,40220,"1","6","42.02686"
"2013","LT",402311,253.663943990665,"NA","2","2013","20","2",1940,"2","4","2","LT","2","NA","1","7","NA","NA","NA","NA","3","9","NA","NA","NA","NA","12","1","2","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,166,0,0,1371,1,0,0,0,0,6899,0,0,0,0,1,"1","1","2","2","1","2","1","7","6","NA","9","3","4","NA","NA","3","7","NA","8","2","4","99","8","1","1","7","NA","10","NA","3.4528",72,40231,"1","6","406.57076"
"2013","LT",402681,253.663943990665,"NA","2","2013","15","4",1939,"1","2","1","LT","2","NA","2","7","NA","NA","NA","NA","3","8","40","NA","NA","NA","13","1","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,0,0,0,544,1,0,0,0,0,10793,0,0,0,0,1,"3","1","1","2","NA","1","1","7","7","10","8","5","4","9","4","3","7","5","10","NA","NA","8","7","1","1","4","4","7","3","3.4528",73,40268,"1","2","392.72267"
"2013","LT",403051,253.663943990665,"NA","2","2013","15","1",1932,"2","4","1","LT","2","NA","2","7","NA","NA","NA","NA","3","3","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","5","2","3","2","NA","2","NA",1,1,0,0,0,854,1,0,0,0,0,1781,165,0,0,0,1,"2","1","1","2","1","3","1","7","99","3","6","4","4","2","NA","2","10","NA","4","5","10","4","NA","1","1","6","9","4","2","3.4528",80,40305,"1","6","120.61311"
"2013","LT",403081,253.663943990665,"NA","2","2013","40","1",1991,"1","1","3","LT","1","4","2","11","NA","2","2","NA","NA",,"NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","1","NA","6","2","NA","NA","3","NA","3","3","NA","10","6","99","8","7","10","1","NA","8","9","NA","3","3.4528",21,40308,"1","5","379.99269"
"2013","LT",403351,253.663943990665,"NA","2","2013","25","1",1951,"1","2","3","LT","2","NA","4","1","NA","1","NA","NA","3","3","40","NA","q","NA","13","NA","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,8928,0,0,4450,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","5","5","10","5","NA","NA","4","2","5","3","8","8","6","8","5","2","10","1","1","8","10","10","2","3.4528",61,40335,"1","5","169.90784"
"2013","LT",403591,253.663943990665,"NA","2","2013","23","1",1971,"1","1","2","LT","2","NA","5","1","NA","NA","NA","NA","NA","2","40","NA","o","NA","12","1","2","NA","NA","NA","NA","NA","2","3","2","NA","1","NA",1,1,4806,0,0,2281,1,0,0,0,0,0,0,0,0,0,1,"1","1","2","3","1","1","1","3","NA","9","8","4","5","2","4","1","NA","NA","4","7","5","4","9","1","1","8","8","8","1","3.4528",41,40359,"1","6","89.31416"
"2013","LT",404701,253.663943990665,"NA","2","2013","38","2",1932,"2","4","3","LT","2","NA","1","7","NA","1","NA","NA","3","9","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","2","2","1","2","NA","2","NA",1,1,0,0,0,1152,1,0,0,0,0,3288,0,0,0,0,1,"1","1","1","2","1","1","5","7","7","4","9","NA","NA","3","9","3","8","7","7","NA","5","6","7","1","1","NA","6","9","NA","3.4528",80,40470,"1","2","156.34997"
"2013","LT",405061,253.663943990665,"NA","2","2013","35","1",1932,"2","4","1","LT","2","NA","0","7","NA","1","NA","NA","3","9","40","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","2","2","NA","2","NA",1,1,921,0,0,0,1,0,0,0,0,3276,0,0,0,0,1,"1","1","1","2","1","1","5","7","8","NA","8","3","4","NA","3","9","NA","NA","8","3","5","9","7","NA","1","5","7","3","3","3.4528",80,40506,"1","6","2670.72784"
"2013","LT",405201,253.663943990665,"NA","2","2013","20","1",1941,"2","4","1","LT","2","NA","2","7","NA","1","NA","NA","3","7","NA","NA","NA","NA","13","1","2","NA","NA","NA","NA","3","1","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,3246,0,0,0,0,1,"1","1","1","2","2","1","5","7","7","7","8","4","2","2","4","2","NA","NA","NA","6","3","5","9","1","1","99","NA","9","3","3.4528",71,40520,"1","2","411.60175"
"2013","LT",405281,253.663943990665,"NA","2","2013","15","1",1988,"2","1","1","LT","1","NA","5","6","NA","1","1","NA","3",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","2","2","1","7","7","0","9","NA","NA","4","4","2","6","NA","10","0","10","3","1","1","1","6","8","NA","2","3.4528",24,40528,"1","6","79.83255"
"2013","LT",405321,253.663943990665,"NA","2","2013","19","1",1950,"2","4","1","LT","2","NA","3","7","NA","1","NA","NA","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","3","1","6","3","NA","5","9","5","3","NA","NA","NA","NA","10","6","7","6","7","1","1","NA","8","5","NA","3.4528",62,40532,"1","2","1022.86874"
"2013","LT",405361,253.663943990665,"NA","2","2013","20","2",1955,"1","2","1","LT","2","NA","4","1","NA","NA","NA","NA","3","3","40","NA","f","NA","13","NA","2","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,9815,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","1","1","1","1","9","8","10","5","NA","5","2","4","3","10","5","7","NA","8","7","8","1","NA","5","10","7","2","3.4528",57,40536,"1","6","1324.71446"
"2013","LT",405961,253.663943990665,"NA","2","2013","30","3",1950,"1","4","3","LT","2","NA","2","8","NA","1","NA","NA","3","8","40","NA","NA","NA","13","1","NA","NA","NA","NA","NA","3","2","3","2","NA","1","2",1,1,0,0,0,2294,1,0,0,0,0,6428,0,0,0,0,1,"2","1","1","1","3","2","1","5","8","7","NA","3","5","2","NA","3","NA","10","NA","NA","NA","99","NA","1","1","5","10","7","2","3.4528",62,40596,"1","7","150.46049"
"2013","LT",406631,253.663943990665,"NA","2","2013","22","2",1942,"2","2","1","LT","2","NA","4","7","NA","NA","NA","NA","3","3","NA","NA","NA","NA","13","1","2","NA","NA","NA","NA","NA","2","3","2","NA","2","4",1,1,0,0,0,0,1,290,0,0,0,5242,0,0,0,0,1,"1","1","3","2","1","1","5","9","5","7","9","5","4","NA","4","NA","1","NA","10","5","6","6","4","1","1","8","4","NA","NA","3.4528",70,40663,"1","7","295.17775"
"2013","LT",407271,253.663943990665,"NA","2","2013","20","4",1932,"2","3","1","LT","2","NA","1","7","NA","NA","NA","NA","3","9","36","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,0,0,0,7228,1,0,0,0,0,4461,402,0,0,0,1,"1","1","1","3","2","1","5","6","7","6","NA","NA","5","2","5","1","7","9","10","0","5","9","7","NA","1","NA","10","10","3","3.4528",80,40727,"1","2","59.84327"
"2013","LT",407411,253.663943990665,"NA","2","2013","15","1",1988,"1","1","3","LT","1","NA","4","2","NA","1","2","NA","NA","8","NA","NA","a","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,27,0,0,4758,1,0,0,0,0,0,0,0,0,0,1,"1","1","2","3","2","3","1","7","1","3","NA","2","2","2","2","2","NA","9","6","99","NA","NA","NA","1","1","10","NA","10","2","3.4528",24,40741,"1","3","144.67711"
"2013","LT",407541,253.663943990665,"NA","2","2013","15","2",1979,"1","2","3","LT","2","NA","5","1","NA","NA","NA","NA","3","2","40","NA","g","NA","12","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,7427,0,0,972,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","2","3","1","6","8","6","NA","3","NA","2","NA","2","6","3","NA","NA","NA","8","NA","1","1","8","10","9","2","3.4528",33,40754,"1","2","1125.85936"
"2013","LT",407821,253.663943990665,"NA","2","2013","19","4",1972,"2","2","1","LT","2","NA","5","8","NA","2","1","NA","3","2","NA","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","6",1,1,0,0,0,0,1,0,0,0,0,0,0,0,307,0,1,"1","1","1","1","1","1","5","NA","6","NA","8","5","3","NA","NA","3","NA","NA","8","NA","5","NA","NA","1","NA","7","9","8","3","3.4528",40,40782,"1","5","1601.28751"
"2013","LT",408291,253.663943990665,"NA","2","2013","20","4",1933,"2","4","1","LT","2","NA","2","7","NA","2","2","NA","3","7","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","3","2","1","2","2","2","NA",1,1,0,0,0,0,1,0,0,0,0,2219,193,0,0,0,1,"1","1","3","1","2","1","5","6","NA","4","NA","NA","4","1","NA","3","NA","NA","5","1","3","9","6","1","1","8","5","9","2","3.4528",79,40829,"1","2","33.75612"
"2013","LT",408981,253.663943990665,"NA","1","2013","25","3",1951,"1","5","3","LT","2","NA","3","7","NA","2","2","NA","NA","9","40","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","3","1","2","1","5","7","9","5","NA","4","NA","3","3","NA","NA","NA","6","NA","5","5","10","1","2","3","9","8","3","3.4528",61,40898,"1","6","240.07464"
"2013","LT",409131,253.663943990665,"NA","2","2013","30","1",1932,"2","4","1","LT","2","NA","1","7","NA","NA","NA","NA","3","9","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,1932,1,0,0,0,0,1941,0,0,0,0,1,"1","1","1","2","1","2","1","99","7","5","5","4","4","2","3","3","9","10","8","1","NA","99","10","1","1","8","NA","NA","4","3.4528",80,40913,"1","3","566.13824"
"2013","LT",409341,253.663943990665,"NA","2","2013","25","3",1938,"2","4","3","LT","2","NA","4","7","NA","NA","NA","NA","3","2","NA","NA","NA","NA","13","1","2","NA","NA","NA","NA","4","1","3","1","NA","2","NA",1,1,0,0,0,195,1,0,0,0,0,4436,0,0,0,0,1,"1","1","1","2","1","1","5","7","NA","4","6","3","3","2","4","4","NA","NA","NA","2","7","5","9","2","1","NA","NA","7","2","3.4528",74,40934,"1","7","641.07647"
"2013","LT",409711,253.663943990665,"NA","1","2013","20","3",1941,"2","4","3","LT","2","NA","2","7","NA","1","2","NA","3","0 - 1","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","4","1","3","2","6","2","NA",1,1,0,0,0,1979,1,0,0,0,0,1854,0,0,0,0,1,"1","1","1","1","2","3","5","5","7","4","6","3","5","3","3","4","NA","NA","NA","2","8","7","NA","1","NA","5","7","2","3","3.4528",71,40971,"1","7","572.22464"
"2013","LT",409971,253.663943990665,"NA","2","2013","15","3",1936,"2","2","1","LT","2","NA","3","7","NA","1","NA","NA","3","9","40","NA","NA","NA","11","1","2","NA","NA","NA","NA","5","2","2","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,4135,0,0,0,0,1,"1","1","2","2","1","1","2","5","99","NA","7","3","9","3","1","3","NA","8","7","0","5","8","NA","1","1","7","8","7","1","3.4528",76,40997,"1","2","471.34209"
"2013","LT",410041,253.663943990665,"NA","2","2013","28","1",1955,"2","2","3","LT","1","NA","4","10","NA","2","1","NA","NA","9","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","2","1","1","4","6","NA","8","4","NA","3","9","2","NA","NA","6","NA","5","5","4","1","1","NA","10","9","3","3.4528",57,41004,"1","7","217.51691"
"2013","LT",410471,253.663943990665,"NA","2","2013","17","4",1935,"2","4","1","LT","2","NA","3","7","NA","NA","NA","NA","3","3","NA","NA","NA","NA","13","1","1","NA","NA","NA","NA","3","1","2","2","NA","2","NA",1,1,0,0,0,1282,1,0,0,0,0,3115,0,0,0,0,1,"2","1","NA","1","1","1","1","8","9","3","1","2","NA","1","NA","4","NA","NA","8","3","99","3","10","1","1","5","9","10","NA","3.4528",77,41047,"1","6","198.0913"
"2013","LT",410491,253.663943990665,"NA","2","2013","14","3",1937,"2","2","1","LT","2","5","1","7","NA","1","2","1","3","5","40","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","1","NA","10","NA","NA","4","NA","2","4","4","NA","NA","6","7","8","2","7","NA","1","1","0","5","NA","3.4528",75,41049,"1","6","655.12262"
"2013","LT",410811,253.663943990665,"NA","2","2013","22","1",1955,"2","2","1","LT","2","NA","3","1","NA","1","NA","NA","3","3","50","NA","f","NA","13","1","2","NA","NA","NA","NA","NA","2","3","2","6","2","NA",1,1,6098,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","1","9","7","NA","8","4","4","2","5","2","8","NA","1","3","2","9","NA","1","1","3","10","9","3","3.4528",57,41081,"1","7","374.93571"
"2013","LT",411011,253.663943990665,"NA","2","2013","20","1",1932,"2","2","3","LT","2","5","3","7","NA","1","NA","NA","3","9","NA","NA","NA","NA","6","1","2","NA","NA","NA","NA","3","1","3","2","NA","1","NA",1,1,0,0,0,686,1,165,0,0,0,3549,0,0,0,0,1,"2","1","1","2","1","2","1","NA","10","NA","10","4","3","3","NA","5","NA","NA","5","3","4","7","NA","NA","1","7","7","9","3","3.4528",80,41101,"1","6","59.42453"
"2013","LT",411761,253.663943990665,"NA","1","2013","7","2",1991,"1","1","1","LT","2","NA","3","6","NA","NA","NA","NA","3",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1","1","1","2","NA","2","NA",1,1,3785,0,0,1028,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","2","1","1","NA","8","8","NA","4","2","1","5","3","NA","9","NA","6","8","7","NA","1","1","5","4","8","3","3.4528",21,41176,"1","2","195.94736"
"2013","LT",411891,253.663943990665,"NA","2","2013","15","1",1935,"2","5","1","LT","2","NA","3","7","NA","NA","NA","NA","2","7","40","NA","NA","NA","NA","1","2","NA","NA","NA","NA","3","1","2","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,2490,0,0,0,0,1,"2","1","1","2","2","1","5","4","9","NA","9","3","3","3","NA","3","NA","NA","6","4","8","5","8","1","1","5","10","NA","2","3.4528",77,41189,"1","2","184.8373"
"2013","LT",411971,253.663943990665,"NA","2","2013","14","2",1932,"1","4","3","LT","2","NA","1","7","NA","NA","NA","NA","1","7","40","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","3","1","NA","2","1",1,1,0,0,0,3106,1,0,0,0,0,5593,0,0,0,0,1,"1","1","1","2","2","3","1","8","8","3","4","5","4","3","3","NA","6","8","NA","1","7","6","9","NA","1","7","9","8","4","3.4528",80,41197,"1","7","43.15448"
"2013","LT",412161,253.663943990665,"NA","2","2013","18","3",1936,"2","5","1","LT","2","NA","5","7","NA","NA","NA","NA","3","2","40","40","NA","4","13","1","2","NA","NA","NA","NA","NA","2","1","2","6","2","NA",1,1,0,0,0,0,1,0,0,0,0,7268,0,0,0,0,1,"2","1","1","1","1","1","1","NA","8","6","8","4","3","1","3","2","7","NA","NA","2","NA","6","5","1","1","5","7","10","NA","3.4528",76,41216,"1","7","340.93291"
"2013","LT",412171,253.663943990665,"NA","2","2013","20","1",1939,"2","2","1","LT","2","NA","5","7","NA","NA","NA","NA","3","2","40","NA","NA","NA","12","1","2","NA","NA","NA","NA","3","NA","3","2","NA","2","NA",1,1,0,0,0,1682,1,0,0,0,0,4608,0,0,0,0,1,"2","1","2","3","1","1","2","7","8","NA","10","2","2","2","3","NA","NA","NA","8","8","5","6","9","9","1","9","99","7","NA","3.4528",73,41217,"1","2","273.44435"
"2013","LT",412331,253.663943990665,"NA","2","2013","15","1",1948,"2","4","3","LT","2","NA","4","7","NA","2","2","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","NA","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","1","6","9","NA","3","3","4","4","4","2","NA","NA","10","2","NA","7","NA","NA","1","6","8","3","2","3.4528",64,41233,"1","6","171.831"
"2013","LT",412371,253.663943990665,"NA","2","2013","15","3",1979,"1","2","3","LT","2","NA","4","1","NA","NA","NA","NA","3","0 - 1","40","NA","g","NA","12","1","NA","NA","NA","NA","NA","3","1","3","2","NA","1","NA",1,1,2095,0,0,0,1,0,2245,0,0,0,0,0,0,0,1,"1","1","1","3","3","1","1","3","6","9","9","2","4","1","2","NA","NA","NA","10","5","NA","3","7","2","1","4","10","10","4","3.4528",33,41237,"1","7","329.42133"
"2013","LT",412571,253.663943990665,"NA","2","2013","30","4",1944,"2","4","3","LT","2","NA","0","7","NA","1","2","NA","3","9","NA","NA","NA","NA","6","1","1","NA","NA","NA","NA","3","1","3","2","NA","2","NA",1,1,0,0,0,4510,1,0,0,0,0,2543,0,0,0,0,1,"1","1","1","1","1","1","1","8","NA","NA","10","2","3","2","3","4","10","8","NA","99","99","5","99","2","NA","7","99","4","4","3.4528",68,41257,"1","2","768.24312"
"2013","LT",412721,253.663943990665,"NA","1","2013","16","1",1934,"2","4","3","LT","2","NA","2","7","NA","1","2","NA","3","5","20","NA","NA","NA","12","1","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,0,0,0,1805,1,0,0,0,0,2493,0,0,0,0,1,"1","1","1","3","1","1","6","NA","6","7","6","4","3","2","3","4","NA","5","8","99","8","99","4","1","1","3","8","3","1","3.4528",78,41272,"1","6","174.22458"
"2013","LT",412811,253.663943990665,"NA","1","2013","30","4",1970,"2","2","1","LT","2","NA","3","3","NA","NA","NA","NA","3","6","NA","NA","a","NA","1","1","2","NA","NA","NA","NA","4","2","2","2","NA","2","NA",1,1,1612,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","3","1","7","2","NA","5","4","2","3","1","NA","NA","NA","8","5","6","4","8","2","2","5","NA","7","NA","3.4528",42,41281,"1","2","758.84117"
"2013","LT",413351,253.663943990665,"NA","2","2013","35","3",1947,"1","2","1","LT","2","NA","4","7","NA","1","NA","NA","2","7","40","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,0,0,0,25,1,0,400,0,0,1222,0,0,0,0,1,"2","1","1","2","1","1","6","4","7","8","9","4","3","1","3","2","NA","NA","8","NA","6","4","8","1","1","7","5","8","2","3.4528",65,41335,"1","2","256.57241"
"2013","LT",413391,253.663943990665,"NA","2","2013","15","4",1959,"2","2","3","LT","2","NA","4","1","NA","1","NA","NA","3","3","NA","NA","f","NA","NA","1","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,3491,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","2","3","6","10","7","6","8","5","4","4","3","9","5","NA","7","1","6","5","10","1","NA","2","6","7","2","3.4528",53,41339,"1","2","580.29512"
"2013","LT",413731,253.663943990665,"NA","2","2013","15","3",1936,"2","4","3","LT","1","NA","2","7","NA","NA","NA","NA","3","9","NA","NA","NA","2","NA","1","2","NA","NA","NA","NA","4","2","2","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,3059,0,0,0,0,1,"3","1","2","1","1","1","1","7","99","5","NA","4","3","2","NA","4","NA","NA","8","99","1","NA","NA","1","1","NA","6","3","2","3.4528",76,41373,"1","6","303.53992"
"2013","LT",413901,253.663943990665,"NA","2","2013","12","2",1936,"2","4","1","LT","2","NA","5","7","NA","1","NA","NA","3","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","2","2","2","NA","2","NA",1,1,0,0,0,0,1,174,934,0,0,2304,0,0,0,0,1,"1","1","1","3","1","1","1","8","8","9","3","3","4","2","3","2","6","NA","99","3","3","9","10","1","1","7","2","8","1","3.4528",76,41390,"1","2","158.93835"
"2013","LT",414531,253.663943990665,"NA","1","2013","27","4",1947,"2","2","1","LT","2","NA","5","7","NA","1","NA","NA","3","5","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","3","1","2","2","NA","2","NA",1,1,184,0,0,1913,1,0,0,0,0,6930,0,0,0,0,1,"NA","1","1","2","1","1","5","10","8","5","10","4","NA","2","NA","2","NA","8","6","NA","5","8","8","1","1","6","7","9","2","3.4528",65,41453,"1","2","593.87868"
"2013","LT",414961,253.663943990665,"NA","2","2013","20","4",1972,"2","2","1","LT","2","5","3","5","NA","2","2","NA","NA","5","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","4","1","2","2","2","2","NA",1,1,0,0,0,319,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","3","1","1","9","9","6","8","4","NA","2","NA","2","NA","9","99","NA","7","5","9","1","1","9","NA","NA","3","3.4528",40,41496,"1","5","213.49976"
"2013","LT",414971,253.663943990665,"NA","1","2013","20","4",1951,"2","2","1","LT","2","NA","4","1","NA","1","NA","NA","3","2","NA","NA","p","3","NA","1","2","NA","NA","NA","NA","3","1","3","2","NA","2","NA",1,1,1621,0,0,0,1,0,0,0,0,701,100,7,0,0,1,"1","1","2","2","1","1","1","NA","8","8","10","3","NA","NA","NA","2","NA","NA","7","99","NA","9","6","1","1","7","10","8","2","3.4528",61,41497,"1","2","769.18056"
"2013","LT",415041,253.663943990665,"NA","1","2013","15","3",1980,"2","2","3","LT","2","NA","5","1","NA","1","NA","NA","3","4","NA","NA","k","NA","NA","1","2","NA","NA","NA","NA","2","2","3","1","NA","2","NA",1,1,4142,0,0,0,1,174,0,0,0,0,0,0,0,0,1,"1","1","2","1","1","1","2","NA","10","9","5","5","4","2","NA","2","NA","NA","5","1","NA","7","NA","1","2","6","8","9","4","3.4528",32,41504,"1","3","43.5787"
"2013","LT",415101,253.663943990665,"NA","1","2013","25","4",1938,"2","2","1","LT","2","NA","1","7","NA","NA","2","NA","3",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","1","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,2706,0,0,0,0,1,"1","1","1","2","2","1","5","7","7","7","7","2","4","1","3","4","7","NA","8","4","5","99","10","1","1","7","NA","8","1","3.4528",74,41510,"1","2","677.75266"
"2013","LT",415341,253.663943990665,"NA","2","2013","16","4",1932,"2","4","3","LT","2","NA","4","7","NA","1","2","NA","2","2","40","NA","NA","NA","11","1","2","NA","NA","NA","NA","2","2","3","2","NA","1","NA",1,1,0,0,0,347,1,0,0,0,0,4498,0,0,0,0,1,"2","1","1","1","1","3","6","6","7","9","4","5","5","2","NA","3","NA","NA","5","2","4","NA","10","1","1","2","10","99","2","3.4528",80,41534,"1","2","377.29611"
"2013","LT",415711,253.663943990665,"NA","2","2013","20","4",1932,"2","4","1","LT","2","NA","0","7","NA","1","NA","NA","3","7","40","NA","NA","NA","NA","1","1","NA","NA","NA","NA","3","2","2","2","NA","2","NA",1,1,0,0,0,1496,1,0,0,0,0,2698,217,0,0,0,1,"1","1","1","3","1","1","1","3","NA","5","8","NA","2","3","3","4","NA","8","5","6","7","8","2","1","1","9","10","5","4","3.4528",80,41571,"1","5","279.92354"
