HB010,HB020,HB030,HB050,HB050_F,HB060,HB060_F,HB070,HB070_F,HB080,HB080_F,HB090,HB090_F,HB100,HB100_F,HY010,HY010_F,HY010_I,HY020,HY020_F,HY020_I,HY022,HY022_F,HY022_I,HY023,HY023_F,HY023_I,HY030N,HY030N_F,HY040N,HY040N_F,HY040N_I,HY050N,HY050N_F,HY050N_I,HY060N,HY060N_F,HY060N_I,HY070N,HY070N_F,HY070N_I,HY080N,HY080N_F,HY080N_I,HY081N,HY081N_F,HY081N_I,HY090N,HY090N_F,HY090N_I,HY100N,HY100N_F,HY100N_I,HY110N,HY110N_F,HY110N_I,HY120N,HY120N_F,HY120N_I,HY130N,HY130N_F,HY130N_I,HY131N,HY131N_F,HY131N_I,HY140N,HY140N_F,HY140N_I,HY145N,HY145N_F,HY145N_I,HY170N,HY170N_F,HY170N_I,HY030G,HY030G_F,HY040G,HY040G_F,HY040G_I,HY050G,HY050G_F,HY050G_I,HY060G,HY060G_F,HY060G_I,HY070G,HY070G_F,HY070G_I,HY080G,HY080G_F,HY080G_I,HY081G,HY081G_F,HY081G_I,HY090G,HY090G_F,HY090G_I,HY100G,HY100G_F,HY100G_I,HY110G,HY110G_F,HY110G_I,HY120G,HY120G_F,HY120G_I,HY130G,HY130G_F,HY130G_I,HY131G,HY131G_F,HY131G_I,HY140G,HY140G_F,HY140G_I,HY170G,HY170G_F,HY170G_I,HS011,HS011_F,HS021,HS021_F,HS031,HS031_F,HS040,HS040_F,HS050,HS050_F,HS060,HS060_F,HS070,HS070_F,HS080,HS080_F,HS090,HS090_F,HS100,HS100_F,HS110,HS110_F,HS120,HS120_F,HS130,HS130_F,HS140,HS140_F,HS150,HS150_F,HS160,HS160_F,HS170,HS170_F,HS180,HS180_F,HS190,HS190_F,HH010,HH010_F,HH021,HH021_F,HH030,HH030_F,HH031,HH031_F,HH040,HH040_F,HH050,HH050_F,HH060,HH060_F,HH061,HH061_F,HH070,HH070_F,HH071,HH071_F,HH081,HH081_F,HH091,HH091_F,HD080,HD080_F,HD100,HD100_F,HD110,HD110_F,HD120,HD120_F,HD140,HD140_F,HD150,HD150_F,HD160,HD160_F,HD170,HD170_F,HD180,HD180_F,HD190,HD190_F,HD200,HD200_F,HD210,HD210_F,HD220,HD220_F,HD240,HD240_F,HX010,HX040,HX050,HX060,HX070,HX080,HX090,HX120
2013,FR,64625,2,,2013,,,,,,,,25,,171.48,,,-5829.72,,,-5987,,,-5987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,2.32,,,154.97,,,0,,,0,,,14.19,,,0,,,0,,,0,,,0,,,0,,,6001.19,,,0,,,,,3,,,,2,,1,,1,,1,,1,,1,,1,,1,,3,,3000,,3,,3,,2,,2,,2,,2,,1,,1,,5,,,,2,,1,,,,,,376.17,,485.42,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,64675,2,,2013,,,,,,,,23,,48943.56,,,44361.49,,,44361.49,,,44361.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7644,,0,,,0,,,0,,,0,,,0,,,0,,,4421.62,,,1403,,,0,,,0,,,0,,,4800,,,4582.08,,,0,,,1,,3,,3,,2,,1,,1,,1,,1,,1,,1,,1,,2,,550,,2,,,,2,,1,,2,,2,,2,,1,,2,,,,2,,1,,392,,,,1070.58,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,64709,2,,2013,,,,,,,,22,,69837.87,,,59043.24,,,52719.14,,,52719.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2604,,0,,,0,,,0,,,36.65,,,0,,,0,,,363.39,,,4073,,,0,,,0,,,0,,,0,,,10794.63,,,0,,,,,1,,,,1,,1,,2,,1,,1,,2,,1,,1,,3,,2000,,1,,1,,1,,2,,2,,2,,4,,5,,6,,,,2,,1,,510,,,,229.08,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,64773,2,,2013,,,,,,,,34,,64412.1,,,39165.67,,,38318.15,,,-18171.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,5201.32,,,0,,,0,,,0,,,0,,,0,,,25246.43,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,4,,1400,,1,,,,2,,2,,2,,2,,1,,3,,3,,,,2,,2,,317,,,,536.58,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,64824,2,,2013,,,,,,,,53,,36601.45,,,34116.77,,,34116.77,,,7863.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4212,,0,,,0,,,0,,,0,,,0,,,0,,,10348.52,,,0,,,0,,,0,,,0,,,0,,,2484.68,,,0,,,,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,5,,1200,,1,,,,2,,2,,2,,2,,4,,3,,4,,,,2,,1,,300,,,,743.67,,676.92,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,64887,2,,2013,,,,,,,,23,,69116.98,,,54597.5,,,54597.5,,,35848.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6600,,0,,,0,,,0,,,0,,,0,,,0,,,6842.46,,,0,,,0,,,0,,,0,,,0,,,14519.47,,,0,,,,,3,,,,1,,1,,1,,1,,1,,2,,1,,2,,4,,1200,,3,,,,1,,2,,2,,2,,4,,2,,3,,,,1,,1,,,,,,482.42,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,65222,2,,2013,,,,,,,,32,,63124.81,,,43852.55,,,43852.55,,,-16839.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6732,,0,,,0,,,0,,,0,,,0,,,0,,,2432.34,,,0,,,0,,,0,,,0,,,0,,,19272.26,,,0,,,,,3,,3,,1,,1,,1,,1,,1,,1,,1,,3,,4,,1100,,3,,,,2,,2,,2,,2,,3,,1,,4,,,,2,,1,,,,,,760.92,,339.75,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,65270,3,,2013,,,,,,,,51,,49379.35,,,38623.65,,,38623.65,,,38623.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8040,,0,,,0,,,0,,,0,,,0,,,6000,,,7686.74,,,8581,,,0,,,0,,,0,,,0,,,10755.71,,,0,,,3,,3,,,,2,,1,,1,,1,,1,,2,,1,,1,,3,,4000,,1,,1,,1,,2,,2,,2,,3,,3,,3,,,,2,,1,,650,,,,397.25,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,65347,2,,2013,,,,,,,,28,,48310.55,,,42730.22,,,20366.06,,,20366.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11664,,0,,,0,,,0,,,0,,,0,,,0,,,361.53,,,0,,,0,,,0,,,0,,,0,,,5580.32,,,0,,,3,,3,,,,1,,1,,2,,1,,1,,1,,1,,1,,3,,1300,,2,,,,2,,2,,2,,2,,3,,2,,5,,,,2,,1,,,,,,198.67,,,,1,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,65364,2,,2013,,,,,,,,26,,39271.3,,,33456.18,,,33456.18,,,3099.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,4683.04,,,0,,,0,,,0,,,0,,,0,,,5815.12,,,3000,,,3,,3,,,,2,,2,,2,,1,,1,,1,,1,,3,,2,,3500,,2,,,,2,,2,,1,,1,,1,,1,,3,,,,2,,1,,,,,,345.42,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,65486,2,,2013,,,,,,,,22,,92200.1,,,45409.52,,,40487.39,,,-46673.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18024,,0,,,0,,,4922.13,,,0,,,0,,,0,,,116.86,,,0,,,0,,,0,,,0,,,0,,,46790.58,,,1500,,,3,,3,,3,,1,,1,,2,,1,,1,,1,,1,,1,,3,,2000,,3,,,,2,,2,,2,,2,,2,,5,,2,,,,2,,1,,,,,,354.67,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,65534,2,,2013,,,,,,,,31,,35055.06,,,31387.54,,,23409.91,,,2372.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8688,,0,,,0,,,0,,,7977.63,,,0,,,0,,,9.3,,,0,,,0,,,0,,,0,,,0,,,3667.52,,,100,,,,,2,,,,1,,1,,2,,1,,1,,1,,1,,1,,2,,1200,,3,,,,2,,2,,2,,1,,1,,2,,6,,,,2,,1,,304,,,,365.83,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,65580,2,,2013,,,,,,,,30,,94174.99,,,79308.94,,,79308.94,,,68715.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4044,,0,,,0,,,0,,,0,,,0,,,0,,,37890.53,,,0,,,0,,,0,,,0,,,0,,,14866.05,,,0,,,3,,2,,,,1,,1,,1,,1,,1,,1,,1,,1,,5,,4000,,3,,3,,2,,2,,2,,2,,1,,4,,5,,,,2,,1,,,,,,399.33,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,65584,2,,2013,,,,,,,,17,,162419.9,,,152229.9,,,151763.12,,,151763.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20544,,0,,,0,,,0,,,0,,,0,,,0,,,4395.64,,,0,,,0,,,0,,,0,,,0,,,10190,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,4,,3200,,3,,,,2,,1,,2,,2,,3,,1,,3,,,,2,,1,,,,,,251.92,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,65938,2,,2013,,,,,,,,27,,70533.51,,,42681.63,,,42681.63,,,11547.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4080,,22376.36,,,0,,,0,,,0,,,0,,,0,,,9390.68,,,4336,,,0,,,0,,,0,,,0,,,27851.88,,,0,,,,,3,,3,,2,,1,,1,,1,,1,,3,,1,,1,,3,,,,3,,3,,2,,2,,1,,2,,1,,1,,3,,,,2,,1,,,,,,257.83,,1023.42,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,65940,2,,2013,,,,,,,,10,,35287.86,,,23500.64,,,23500.64,,,70.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4740,,0,,,0,,,0,,,0,,,0,,,0,,,11857.41,,,0,,,0,,,0,,,0,,,0,,,11787.21,,,0,,,,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,5,,2000,,1,,,,2,,2,,1,,2,,1,,2,,5,,,,1,,1,,1042,,,,573.17,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,66077,2,,2013,,,,,,,,28,,87733.03,,,83717.54,,,83717.54,,,83717.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,45395.05,,,0,,,0,,,0,,,0,,,0,,,4015.49,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,3,,1,,2,,4,,3000,,3,,,,2,,2,,2,,2,,3,,3,,4,,,,2,,1,,,,,,308.17,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,66113,2,,2013,,,,,,,,18,,42404.71,,,39314.89,,,33588.79,,,18155.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9012,,0,,,0,,,0,,,4.31,,,0,,,0,,,10.36,,,0,,,0,,,0,,,0,,,0,,,3089.83,,,0,,,3,,3,,3,,2,,1,,1,,1,,1,,3,,1,,1,,1,,3000,,1,,,,2,,2,,2,,2,,3,,1,,3,,,,1,,1,,,,,,174.83,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,66146,2,,2013,,,,,,,,23,,30624.67,,,27128.34,,,20944.4,,,20944.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3012,,1230.42,,,0,,,0,,,0,,,0,,,0,,,4405.7,,,0,,,0,,,0,,,709.03,,,0,,,2787.3,,,0,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,3,,4000,,3,,,,2,,2,,2,,2,,2,,2,,5,,,,2,,1,,,,,,582.5,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,66174,2,,2013,,,,,,,,21,,51207.42,,,49115.13,,,49115.13,,,49115.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9600,,0,,,0,,,0,,,0,,,0,,,0,,,7116.95,,,0,,,0,,,0,,,0,,,0,,,2092.29,,,0,,,,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,5,,2700,,3,,,,2,,2,,2,,2,,1,,3,,4,,,,2,,1,,,,,,541.83,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,66242,2,,2013,,,,,,,,46,,51631.66,,,44676.91,,,44676.91,,,-6435.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8172,,0,,,0,,,0,,,0,,,0,,,0,,,519.62,,,1100,,,0,,,0,,,0,,,0,,,6954.75,,,0,,,,,3,,,,1,,1,,2,,1,,1,,1,,1,,1,,4,,1500,,2,,1,,2,,1,,2,,2,,2,,3,,6,,,,1,,1,,,,,,256.67,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,66253,2,,2013,,,,,,,,39,,223845.38,,,210787.47,,,210787.47,,,210787.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,0,,,0,,,0,,,0,,,0,,,0,,,27465.64,,,0,,,0,,,0,,,0,,,0,,,13057.91,,,0,,,3,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,6,,1500,,3,,3,,2,,2,,2,,2,,1,,1,,4,,,,1,,1,,446,,,,174.17,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,66629,2,,2013,,,,,,,,23,,180141.68,,,175982.83,,,175982.83,,,132148.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3576,,0,,,0,,,0,,,0,,,0,,,0,,,136307.32,,,0,,,0,,,0,,,0,,,0,,,4158.85,,,0,,,3,,3,,3,,2,,1,,2,,1,,1,,1,,1,,1,,2,,3000,,3,,,,2,,2,,2,,2,,1,,1,,5,,,,2,,1,,,,,,244.75,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,66713,2,,2013,,,,,,,,17,,53501.36,,,240.09,,,-19175.45,,,-48598.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,,3295.02,,,0,,,0,,,0,,,0,,,0,,,1368.17,,,0,,,0,,,0,,,0,,,4200,,,53261.26,,,0,,,,,3,,3,,2,,1,,1,,1,,1,,1,,1,,1,,5,,3500,,3,,,,2,,1,,2,,1,,1,,2,,3,,,,2,,1,,,,,,746.17,,795.83,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,66720,2,,2013,,,,,,,,,,112675.31,,,95888.55,,,95888.55,,,95888.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6876,,0,,,0,,,0,,,0,,,0,,,0,,,1422.69,,,0,,,0,,,0,,,0,,,0,,,16786.76,,,0,,,3,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,5,,4000,,3,,1,,2,,2,,2,,2,,1,,1,,2,,,,2,,1,,,,,,451.58,,1394.42,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,66816,2,,2013,,,,,,,,25,,86980.29,,,70200.42,,,70200.42,,,70200.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10200,,0,,,0,,,0,,,0,,,0,,,0,,,1814.31,,,0,,,0,,,0,,,0,,,0,,,16779.87,,,0,,,3,,3,,,,2,,1,,2,,1,,1,,1,,1,,1,,3,,1100,,3,,,,2,,2,,1,,1,,1,,2,,2,,,,2,,1,,,,,,565.67,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,66869,3,,2013,,,,,,,,34,,47674.97,,,39347.35,,,39347.35,,,39347.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3768,,373.49,,,0,,,0,,,0,,,0,,,0,,,1775.36,,,4073,,,0,,,0,,,0,,,0,,,8327.61,,,0,,,,,3,,3,,1,,2,,1,,1,,1,,3,,1,,2,,3,,2300,,1,,,,2,,2,,2,,2,,4,,1,,4,,,,2,,1,,640,,,,370.75,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,67015,2,,2013,,,,,,,,17,,34384.37,,,25511.59,,,25511.59,,,25511.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,5895.87,,,0,,,0,,,0,,,0,,,0,,,4788.19,,,0,,,0,,,0,,,0,,,0,,,8872.77,,,0,,,3,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,3,,2500,,1,,,,2,,2,,2,,2,,2,,3,,6,,,,2,,1,,,,,,672.17,,873.58,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,67276,3,,2013,,,,,,,,20,,94647.19,,,78598.53,,,78598.53,,,78598.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,1398.54,,,0,,,0,,,0,,,0,,,0,,,16048.66,,,0,,,3,,3,,3,,1,,1,,1,,1,,1,,3,,1,,1,,2,,1200,,3,,,,1,,2,,2,,2,,1,,5,,4,,,,2,,1,,,,,,245.83,,974.25,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,67282,3,,2013,,,,,,,,22,,65061.82,,,47103,,,41341.6,,,41341.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4380,,0,,,0,,,0,,,1027.14,,,0,,,0,,,299.24,,,0,,,0,,,0,,,0,,,8500,,,17958.82,,,0,,,3,,3,,3,,1,,1,,1,,1,,1,,1,,1,,3,,3,,1300,,3,,1,,2,,2,,2,,2,,1,,1,,5,,,,2,,1,,380,,,,699.17,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,67303,3,,2013,,,,,,,,19,,29417.1,,,22849.13,,,22849.13,,,22849.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5652,,3031.64,,,0,,,0,,,0,,,0,,,0,,,599.34,,,0,,,0,,,0,,,0,,,0,,,6567.97,,,0,,,,,3,,3,,1,,2,,1,,1,,1,,1,,1,,1,,3,,3000,,1,,,,2,,1,,2,,2,,4,,4,,4,,,,2,,2,,730,,,,682.08,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,67579,2,,2013,,,,,,,,11,,29359.01,,,27631.07,,,26984.39,,,7686.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,0,,,0,,,0,,,0,,,0,,,0,,,4526.69,,,339,,,0,,,0,,,0,,,5660,,,1727.94,,,700,,,,,3,,3,,1,,2,,1,,1,,1,,1,,1,,1,,5,,2000,,3,,,,2,,2,,2,,2,,4,,1,,5,,,,2,,1,,454,,,,385.67,,321.58,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,67619,3,,2013,,,,,,,,19,,44000.34,,,33645.82,,,33645.82,,,33645.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364,,0,,,0,,,0,,,0,,,0,,,0,,,3543.21,,,0,,,0,,,0,,,0,,,0,,,10354.53,,,100,,,3,,3,,,,2,,1,,1,,1,,1,,3,,1,,1,,5,,1800,,1,,,,2,,2,,2,,2,,1,,1,,3,,,,2,,1,,,,,,718,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,67703,2,,2013,,,,,,,,26,,37418.36,,,23129.79,,,23038.12,,,-14281.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,39.74,,,0,,,51.92,,,0,,,0,,,6.89,,,0,,,0,,,0,,,0,,,0,,,14288.57,,,0,,,3,,3,,,,2,,2,,2,,1,,1,,1,,1,,1,,4,,1300,,3,,3,,2,,2,,2,,2,,2,,1,,3,,,,2,,1,,,,,,89.83,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,67736,2,,2013,,,,,,,,20,,88703.13,,,82416.33,,,82416.33,,,82416.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,1007.54,,,0,,,0,,,0,,,0,,,0,,,6286.8,,,0,,,,,3,,,,2,,2,,2,,1,,1,,3,,1,,3,,2,,2500,,2,,,,2,,2,,2,,2,,1,,3,,5,,,,2,,1,,,,,,882.67,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,67873,2,,2013,,,,,,,,51,,104658.46,,,95127.78,,,95127.78,,,35694.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4908,,0,,,0,,,0,,,0,,,0,,,2880,,,29464.36,,,0,,,0,,,0,,,0,,,0,,,9530.68,,,0,,,3,,3,,3,,2,,1,,1,,1,,1,,1,,1,,1,,6,,1500,,2,,,,2,,2,,2,,1,,1,,2,,3,,,,2,,1,,600,,,,379.25,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,68025,2,,2013,,,,,,,,37,,93871.43,,,74677.9,,,74677.9,,,74677.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,,3639.15,,,0,,,0,,,0,,,0,,,0,,,140.6,,,0,,,0,,,0,,,0,,,0,,,19193.53,,,0,,,,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,4,,10000,,1,,,,2,,1,,2,,2,,4,,2,,2,,,,2,,1,,,,,,552.92,,642.92,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,68045,2,,2013,,,,,,,,24,,44037.67,,,39409.63,,,39409.63,,,-2591.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3276,,814.91,,,0,,,0,,,0,,,0,,,0,,,1222.02,,,0,,,0,,,0,,,0,,,0,,,4628.04,,,0,,,3,,3,,,,2,,2,,1,,1,,1,,1,,3,,1,,5,,2000,,3,,,,2,,2,,2,,2,,2,,1,,4,,,,2,,1,,392,,,,510,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,68052,2,,2013,,,,,,,,32,,80928.38,,,43306.97,,,43306.97,,,43306.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8532,,0,,,0,,,0,,,0,,,0,,,0,,,1954.69,,,0,,,0,,,0,,,0,,,0,,,37621.41,,,0,,,3,,3,,2,,1,,1,,1,,1,,1,,1,,1,,1,,3,,1100,,2,,,,2,,2,,2,,2,,3,,3,,3,,,,2,,1,,,,,,302.58,,955.17,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,68241,2,,2013,,,,,,,,27,,39883.69,,,33235.03,,,31551.64,,,31551.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,104.9,,,0,,,0,,,0,,,0,,,0,,,10269.06,,,0,,,0,,,0,,,693.89,,,0,,,5954.76,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,4,,3500,,3,,2,,2,,1,,2,,2,,2,,3,,6,,,,2,,1,,,,,,925,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,68270,3,,2013,,,,,,,,31,,58106.16,,,53548.57,,,49822.04,,,49822.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3180,,0,,,0,,,0,,,3726.54,,,0,,,0,,,4619.79,,,0,,,0,,,0,,,0,,,0,,,4557.59,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,3,,1,,1,,3,,800,,3,,3,,2,,2,,2,,2,,4,,4,,3,,,,2,,1,,,,,,651.83,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,68278,2,,2013,,,,,,,,30,,123175.13,,,115324.14,,,115324.14,,,59772.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,813.84,,,0,,,0,,,0,,,0,,,0,,,66159.63,,,0,,,0,,,0,,,0,,,0,,,7850.99,,,100,,,1,,3,,3,,1,,2,,1,,1,,1,,1,,1,,1,,4,,2500,,3,,2,,2,,2,,2,,2,,4,,1,,4,,,,2,,1,,,,,,246.58,,,,1,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,68337,2,,2013,,,,,,,,26,,40306.88,,,32185.75,,,32185.75,,,32185.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,2710.73,,,3664,,,0,,,0,,,0,,,0,,,8121.13,,,100,,,3,,3,,,,1,,1,,1,,1,,1,,3,,1,,3,,4,,5000,,1,,,,1,,2,,2,,2,,4,,1,,6,,,,1,,2,,,,,,394.42,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
